id,post_id,page_name,text,timestamp,likes,comments_count,shares,views,reactions_like,reactions_love,reactions_haha,reactions_wow,reactions_sad,reactions_angry,post_url,media_type,scraped_at
36,640ec820edf9d58b5f25e98b69638f11,"TranQ premium vanity cabinets. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #blacksheriff #bathroom #trendingtiles #sanitarywares #ghana #tranQ #newarrivals #spintexghana #realestateforsale #realeastate #realestatebroker #realtor #realestatemarketing #africa #realeastategh #ghanarealestates #ghanarealestatedevelopers #ghanahomes","TranQ premium vanity cabinets. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #blacksheriff #bathroom #trendingtiles #sanitarywares #ghana #tranQ #newarrivals #spintexghana #realestateforsale #realeastate #realestatebroker #realtor #realestatemarketing #africa #realeastategh #ghanarealestates #ghanarealestatedevelopers #ghanahomes",,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.335399
37,1bb1f382958ec480991dbeda70357eec,"Premium Fluted Panels 💰:85GH Size :9ft long 17cm wide ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #blacksheriff #ghana #sanitarywares #flutedpanels #wallpanelling #deco #tranQ #spintexaccra #african #walldecoration #decoration","Premium Fluted Panels 💰:85GH Size :9ft long 17cm wide ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #blacksheriff #ghana #sanitarywares #flutedpanels #wallpanelling #deco #tranQ #spintexaccra #african #walldecoration #decoration",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/2199640287191133/,image,2026-03-13T18:07:55.335867
38,9e4cc0e05396527d907e29b0fe8a117c,"TRANQ SUS304 Nano Handmade Kitchen Sink. Key Features: • Premium SUS304 stainless steel – rust-proof & food-safe • Nano coating – resists scratches, oil & water stains • Handmade construction – thicker steel, stronger build • Easy to clean & maintain • Designed for modern & luxury kitchens 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #SUS304Sink #NanoSink #PremiumKitchen #ModernKitchen #KitchenUpgrade #GhanaHomes #AlanyoGroup","TRANQ SUS304 Nano Handmade Kitchen Sink. Key Features: • Premium SUS304 stainless steel – rust-proof & food-safe • Nano coating – resists scratches, oil & water stains • Handmade construction – thicker steel, stronger build • Easy to clean & maintain • Designed for modern & luxury kitchens 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #SUS304Sink #NanoSink #PremiumKitchen #ModernKitchen #KitchenUpgrade #GhanaHomes #AlanyoGroup",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/874024578927877/,image,2026-03-13T18:07:55.336484
39,b8d06f640db811721aca3c9fd771231a,"Black. Bold. TranQ. 120cm vanity set with LED mirror Now ₵6,586 🔥 ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #BlackVanity #BathroomDesign #GhanaHomes #InteriorGhana #HomeUpgrade","Black. Bold. TranQ. 120cm vanity set with LED mirror Now ₵6,586 🔥 ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #BlackVanity #BathroomDesign #GhanaHomes #InteriorGhana #HomeUpgrade",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/26099881419645101/,image,2026-03-13T18:07:55.337173
40,ada958d81b63282983cbac6c06916fa3,"All-in-one 80cm vanity set with faucets & LED mirror — GH₵1,700. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #GhanaHomes #HomeUpgrade","All-in-one 80cm vanity set with faucets & LED mirror — GH₵1,700. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #GhanaHomes #HomeUpgrade",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/863464283261296/,image,2026-03-13T18:07:55.337848
41,1bc76ebc25f69f6a804a8e53d4f2336a,"Chale, no dull! WC promo dey run — small money, big shine. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #bathroom #sanitarywares #twyfordtiles #ghanahomes #ghana #spintexghana #spintex #spintexroad #basins","Chale, no dull! WC promo dey run — small money, big shine. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #bathroom #sanitarywares #twyfordtiles #ghanahomes #ghana #spintexghana #spintex #spintexroad #basins",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/727047223661924/,image,2026-03-13T18:07:55.338441
42,2103f5f1fc950667c241cd9d203652e9,Event Secured By @goldmaxxsecurity @inspiredby_efia@focusandblur @blaqeyephotography @reelsbynanakwame @kelelplux @nb_ events_ @nb_events_ @kelon_events @reggies_makeovers @ariyike_mua @she.boss1 @hairbyadefunkeee @facelabgh @Bernice_signature_studio @sadiesbridal @dashis_label @naehays @zeeyona_gh @zeeyona_gh @bombom.s_Klothing @avant_la_robe @decy_world @afyas_klosset @gwin_atelier @milirv_ @sherryoge @gillz_gh @adeles_millinery @adeles_millinery @completeeventnflowers @ny_atelier_ @osebo_the_fashionking @djalphagh @dj_blaze_eventsgh @mcextraordinaire @eddy_acquah @inspired_ushers @inspired_ushers @mc_anointing @idemcusine @torias.touch @cocktails_ghana @mannys_bar @idemcusine @drinkz_n_cheersgh @de_bakers_king #goldmaxxsecuriry #eventsecurity #proudtoprotect,Event Secured By @goldmaxxsecurity @inspiredby_efia@focusandblur @blaqeyephotography @reelsbynanakwame @kelelplux @nb_ events_ @nb_events_ @kelon_events @reggies_makeovers @ariyike_mua @she.boss1 @hairbyadefunkeee @facelabgh @Bernice_signature_studio @sadiesbridal @dashis_label @naehays @zeeyona_gh @zeeyona_gh @bombom.s_Klothing @avant_la_robe @decy_world @afyas_klosset @gwin_atelier @milirv_ @sherryoge @gillz_gh @adeles_millinery @adeles_millinery @completeeventnflowers @ny_atelier_ @osebo_the_fashionking @djalphagh @dj_blaze_eventsgh @mcextraordinaire @eddy_acquah @inspired_ushers @inspired_ushers @mc_anointing @idemcusine @torias.touch @cocktails_ghana @mannys_bar @idemcusine @drinkz_n_cheersgh @de_bakers_king #goldmaxxsecuriry #eventsecurity #proudtoprotect,,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.339009
43,40b61332d34f26fdeb2dacd7de96800a,"Rust-free. Scratch-resistant. Premium finish. SUS304 Nano Handmade Sink — ₵2,660. SIZE: 100cm by 46cm 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #SUS304Sink #NanoKitchenSink #PremiumKitchenGhana #LuxuryKitchen #GhanaHomes #KitchenUpgrade #HomeImprovementGhana #ModernKitchen #QualityKitchen #AlanyoGroup","Rust-free. Scratch-resistant. Premium finish. SUS304 Nano Handmade Sink — ₵2,660. SIZE: 100cm by 46cm 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #SUS304Sink #NanoKitchenSink #PremiumKitchenGhana #LuxuryKitchen #GhanaHomes #KitchenUpgrade #HomeImprovementGhana #ModernKitchen #QualityKitchen #AlanyoGroup",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/1586825236073419/,image,2026-03-13T18:07:55.339568
44,cedbac189be39803ba8d73694559a31c,"TranQ Vanity Cabinet is here. ✔ Faucet ✔ LED Lights ✔ Waste Trap ✔ Pop-Up Drain ✔ 5-Year Warranty Premium quality — built for modern bathrooms. ☎️ 0205957562/0531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accr#TranQa#VanityCabinet #VanityCabinet #BathroomEssentials #ModernBathroom #AccraHomes #bathroom #ghana #sanitarywares #basins #trendingtiles #bathroomgoals #","TranQ Vanity Cabinet is here. ✔ Faucet ✔ LED Lights ✔ Waste Trap ✔ Pop-Up Drain ✔ 5-Year Warranty Premium quality — built for modern bathrooms. ☎️ 0205957562/0531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accr#TranQa#VanityCabinet #VanityCabinet #BathroomEssentials #ModernBathroom #AccraHomes #bathroom #ghana #sanitarywares #basins #trendingtiles #bathroomgoals #",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/1488982225491551/,image,2026-03-13T18:07:55.340133
45,d8f4d7d8c8f0f0f91a6bfcd43b831f03,"Happy Monday, Ghana! As the week begins, we at Providence Specialist Hospital want to remind you that taking care of your heart is always in season. ❤️ Whether you're an adult facing heart concerns or a parent looking for the best care for your little one, we're here for you. **Here at Providence, we specialize in:** 1. Adult and children's heart surgery: Our team of expert cardiac surgeons has extensive experience in open-heart surgery, minimally invasive procedures, and more. 2. Diagnosis and treatment of heart-related problems: From arrhythmias and high blood pressure to valve disease and congenital heart defects, we offer comprehensive diagnostics and personalized treatment plans. 3. A warm and compassionate environment: We understand that heart concerns can be stressful, so we strive to create a welcoming and supportive atmosphere for our patients and their families. Here are just a few reasons to choose Providence for your heart care: Experienced and dedicated team:** Our doctors, nurses, and staff are all committed to providing the highest quality care. State-of-the-art technology: We utilize the latest advancements in medical technology to ensure the best possible outcomes for our patients. Convenient location: We're easily accessible in New Achimota, Accra, right next to Eddy's Pizza and Highway View Bar. Don't wait to prioritize your heart health! Contact us today at 0208608496 or 0302435388 to schedule an appointment or learn more about our services. In the comments below, tell us what you do to keep your heart healthy! Don't forget to share this post with your loved ones who might benefit from our expertise!","Happy Monday, Ghana! As the week begins, we at Providence Specialist Hospital want to remind you that taking care of your heart is always in season. ❤️ Whether you're an adult facing heart concerns or a parent looking for the best care for your little one, we're here for you. **Here at Providence, we specialize in:** 1. Adult and children's heart surgery: Our team of expert cardiac surgeons has extensive experience in open-heart surgery, minimally invasive procedures, and more. 2. Diagnosis and treatment of heart-related problems: From arrhythmias and high blood pressure to valve disease and congenital heart defects, we offer comprehensive diagnostics and personalized treatment plans. 3. A warm and compassionate environment: We understand that heart concerns can be stressful, so we strive to create a welcoming and supportive atmosphere for our patients and their families. Here are just a few reasons to choose Providence for your heart care: Experienced and dedicated team:** Our doctors, nurses, and staff are all committed to providing the highest quality care. State-of-the-art technology: We utilize the latest advancements in medical technology to ensure the best possible outcomes for our patients. Convenient location: We're easily accessible in New Achimota, Accra, right next to Eddy's Pizza and Highway View Bar. Don't wait to prioritize your heart health! Contact us today at 0208608496 or 0302435388 to schedule an appointment or learn more about our services. In the comments below, tell us what you do to keep your heart healthy! Don't forget to share this post with your loved ones who might benefit from our expertise!",,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.340594
46,2ad71708230423aefee377388798b55b,"🆕 New TranQ Vanity Stock! LED mirror • Faucet • Waste trap • 5-Year Warranty Price :1,980GH ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #LuxuryBathroom #AlanyoGroup","🆕 New TranQ Vanity Stock! LED mirror • Faucet • Waste trap • 5-Year Warranty Price :1,980GH ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #LuxuryBathroom #AlanyoGroup",,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.341433
47,b6aed33f8c75eafef0bc598713662962,Kingzkid Nation,"Gifted Music presents Kingzkid Amplified 2017 📢📢📢📣📣📣 Date : 5th August 2017 Venue : KICC Dominion Center near the Coca Cola round about TIME : 12 Pm sharp! RATE: Totally FREE!!! PARTNERS : Eddy's Pizza, KICC Ghana and Finmock #YEAHHBOIYYY #AmplifiedGoPap 😎",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/kingzkidmusic/videos/1370240639697747/,image,2026-03-13T18:07:55.341973
48,f12c7897d78e08df335c7f31624c0db7,"Still using an outdated WC? Upgrade to the Console Nano Glazing TranQ WC and enjoy: ✨ Easy-to-clean Nano Glazing ✨ Heavy-duty UF Seat Cover ✨ Strong Concealed Frame System ✨ Stylish Flush Button ✨ 5-Year Warranty Peace of Mind All for just 2,800GH₵ 🔥 Invest once. Enjoy comfort for years. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #BathroomLuxury #TranQ #AlanyoGroup #WCUpgrade #ModernLiving #AccraHomes","Still using an outdated WC? Upgrade to the Console Nano Glazing TranQ WC and enjoy: ✨ Easy-to-clean Nano Glazing ✨ Heavy-duty UF Seat Cover ✨ Strong Concealed Frame System ✨ Stylish Flush Button ✨ 5-Year Warranty Peace of Mind All for just 2,800GH₵ 🔥 Invest once. Enjoy comfort for years. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #BathroomLuxury #TranQ #AlanyoGroup #WCUpgrade #ModernLiving #AccraHomes",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/2083074835859240/,image,2026-03-13T18:07:55.342618
49,455574f78b4b7edc7e9668e878a0b887,@eddy_praizmusic leads powerful worship at The Wordshippers Praise Service with @abednego_saban #gospel #ghana #music #gospelarena #africa,@eddy_praizmusic leads powerful worship at The Wordshippers Praise Service with @abednego_saban #gospel #ghana #music #gospelarena #africa,,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.343241
50,8ea259df69fdf36adc31314d39d8c11a,"Luxury bathrooms, the TranQ way. Length:900 Width:500 Height:480 💰vanity cabinet: Promo price: 6,500GH 💰 WC : 1,950GH ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #TranQBathrooms #DoubleElegance #LuxuryBathroom #ModernBathroom #HighEndBathroom #BathroomInspo #InteriorLuxury #GhanaHomes #AccraHomes #LuxuryHomesGhana #AlanyoGroup","Luxury bathrooms, the TranQ way. Length:900 Width:500 Height:480 💰vanity cabinet: Promo price: 6,500GH 💰 WC : 1,950GH ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #TranQBathrooms #DoubleElegance #LuxuryBathroom #ModernBathroom #HighEndBathroom #BathroomInspo #InteriorLuxury #GhanaHomes #AccraHomes #LuxuryHomesGhana #AlanyoGroup",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/906259475266241/,image,2026-03-13T18:07:55.343736
51,2fec6dc20164a7a2ded77c0c0f106302,"Enjoy Hot Water Every Day — Safe & Guaranteed! Stop suffering with cold showers. Upgrade to our High-Quality Water Heaters — designed for safety, durability, and long-lasting performance. ✅ Available Sizes & Prices: 💧 10 Liters — 1,550GH₵ 💧 15 Liters — 1,650GH₵ 💧 30 Liters — 2,100GH₵ ✔️ Why Buy From Us? ✔️Built-in ELCB Protector (Shock Protection) ✔️ 5 Years Warranty ✔️Fast Heating System ✔️ Perfect for Homes, Apartments & Hotels Comfort + Safety + Warranty = Smart Investment. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #WaterHeaterGhana #HotWaterComfort #BathroomUpgrade #HomeImprovementGH #GhanaHomes #RealEstateGhana #AlanyoGroup #QualityLiving #SafeHotWater","Enjoy Hot Water Every Day — Safe & Guaranteed! Stop suffering with cold showers. Upgrade to our High-Quality Water Heaters — designed for safety, durability, and long-lasting performance. ✅ Available Sizes & Prices: 💧 10 Liters — 1,550GH₵ 💧 15 Liters — 1,650GH₵ 💧 30 Liters — 2,100GH₵ ✔️ Why Buy From Us? ✔️Built-in ELCB Protector (Shock Protection) ✔️ 5 Years Warranty ✔️Fast Heating System ✔️ Perfect for Homes, Apartments & Hotels Comfort + Safety + Warranty = Smart Investment. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #WaterHeaterGhana #HotWaterComfort #BathroomUpgrade #HomeImprovementGH #GhanaHomes #RealEstateGhana #AlanyoGroup #QualityLiving #SafeHotWater",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/933517756298238/,image,2026-03-13T18:07:55.344205
52,0c1a79aa62cb4048e5e2842d61113205,"Luxury made simple ✨ Transform your walls with TranQ Marble Sheets — waterproof, easy to install, and built for that 5-star finish 💎 Perfect for bathrooms, kitchens & living spaces. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #MarbleSheets #LuxuryHomes #InteriorDesign #GhanaHomes","Luxury made simple ✨ Transform your walls with TranQ Marble Sheets — waterproof, easy to install, and built for that 5-star finish 💎 Perfect for bathrooms, kitchens & living spaces. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #MarbleSheets #LuxuryHomes #InteriorDesign #GhanaHomes",,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.344675
53,0b8890a067ce8df856cb45a3be27d564,"Nano Black Double Sink | Full Set | GH₵1,350 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #KitchenSink #NanoBlackSink #HomeImprovementGhana #GhanaHomes #ModernKitchen #KitchenUpgrade","Nano Black Double Sink | Full Set | GH₵1,350 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #KitchenSink #NanoBlackSink #HomeImprovementGhana #GhanaHomes #ModernKitchen #KitchenUpgrade",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/2028037904642315/,image,2026-03-13T18:07:55.345128
54,2b12f08c5aa78eed2af273927f5d3f95,"Elevate your shower game with our Premium TranQ Shower Set . Experience luxury, style, and comfort every time you step in. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #ShowerGoals #LuxuryLiving #HomeUpgrade #bathroom #blacksheriff #ghana #sanitarywares #twyford #trendingtiles #trendingtiles #twyfordtiles #basin #bathroom #tranQ #showerideas #shower","Elevate your shower game with our Premium TranQ Shower Set . Experience luxury, style, and comfort every time you step in. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #ShowerGoals #LuxuryLiving #HomeUpgrade #bathroom #blacksheriff #ghana #sanitarywares #twyford #trendingtiles #trendingtiles #twyfordtiles #basin #bathroom #tranQ #showerideas #shower",,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.345580
55,ad693ca87c045b76c021a859ff999560,Visit us at Adenta-Dodowa road after Eddy's pizza #ankara #ghanafashion #casualstyle #accrafashion #bubu #wedding #accraweddings #ghanamomsinbusiness #ghanamoms #shortdress #ShortDressStyle,Visit us at Adenta-Dodowa road after Eddy's pizza #ankara #ghanafashion #casualstyle #accrafashion #bubu #wedding #accraweddings #ghanamomsinbusiness #ghanamoms #shortdress #ShortDressStyle,,0,0,0,0,0,0,0,0,0,0,,image,2026-03-13T18:07:55.346054
56,1065ba0482e0ab0373f521075b2516aa,"❗️❗️ READ THE PINNED MESSAGE ❗️❗️ Was 5,500GH Now 4,500GH 80cm Premium TranQ Vanity Cabinet Faucet + Nano basin included Clean. Strong. Luxury. Grab yours today! 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲: alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲:+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺: Weija-Kasoa main road, opposite Eddy’s Pizza or Phastor Limited, Sampa Valley, Accra, Ghana 🇬🇭. #BathroomVanityGhana #VanityCabinetPriceInGhana #BuyVanityCabinetInAccra #ModernBathroomGhana #AlanyoGroup","❗️❗️ READ THE PINNED MESSAGE ❗️❗️ Was 5,500GH Now 4,500GH 80cm Premium TranQ Vanity Cabinet Faucet + Nano basin included Clean. Strong. Luxury. Grab yours today! 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲: alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲:+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺: Weija-Kasoa main road, opposite Eddy’s Pizza or Phastor Limited, Sampa Valley, Accra, Ghana 🇬🇭. #BathroomVanityGhana #VanityCabinetPriceInGhana #BuyVanityCabinetInAccra #ModernBathroomGhana #AlanyoGroup",,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/1447029340272769/,image,2026-03-13T18:07:55.346547
