id,post_id,page_name,text,timestamp,likes,comments_count,shares,views,reactions_like,reactions_love,reactions_haha,reactions_wow,reactions_sad,reactions_angry,post_url,media_type,scraped_at
321,aeecc9760788630fc3d8c6fde6587805,"❗️❗️ READ THE PINNED MESSAGE ❗️❗️ Was 5,500GH Now 4,500GH 80cm Premium TranQ Vanity Cabinet Faucet + Nano basin included Clean. Strong. Luxury. Grab yours today! 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲: alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲:+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺: Weija-Kasoa main road, opposite Eddy’s Pizza or Phastor Limited, Sampa Valley, Accra, Ghana 🇬🇭. #BathroomVanityGhana #VanityCabinetPriceInGhana #BuyVanityCabinetInAccra #ModernBathroomGhana #AlanyoGroup","❗️❗️ READ THE PINNED MESSAGE ❗️❗️ Was 5,500GH Now 4,500GH 80cm Premium TranQ Vanity Cabinet Faucet + Nano basin included Clean. Strong. Luxury. Grab yours today! 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲: alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲:+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺: Weija-Kasoa main road, opposite Eddy’s Pizza or Phastor Limited, Sampa Valley, Accra, Ghana 🇬🇭. #BathroomVanityGhana #VanityCabinetPriceInGhana #BuyVanityCabinetInAccra #ModernBathroomGhana #AlanyoGroup",2026-03-13T20:28:34.151141,0,0,0,12000,0,0,0,0,0,0,https://www.facebook.com/reel/1447029340272769/,image,2026-03-13T20:28:47.545574
320,bb431aef2c0452546e77152a516489a1,Visit us at Adenta-Dodowa road after Eddy's pizza #ankara #ghanafashion #casualstyle #accrafashion #bubu #wedding #accraweddings #ghanamomsinbusiness #ghanamoms #shortdress #ShortDressStyle,Visit us at Adenta-Dodowa road after Eddy's pizza #ankara #ghanafashion #casualstyle #accrafashion #bubu #wedding #accraweddings #ghanamomsinbusiness #ghanamoms #shortdress #ShortDressStyle,2026-03-13T20:28:34.090778,0,0,0,333,0,0,0,0,0,0,,image,2026-03-13T20:28:47.545029
319,001bab67114055faf3c0b72cf95c8155,"Happy Monday, Ghana! As the week begins, we at Providence Specialist Hospital want to remind you that taking care of your heart is always in season. ❤️ Whether you're an adult facing heart concerns or a parent looking for the best care for your little one, we're here for you. **Here at Providence, we specialize in:** 1. Adult and children's heart surgery: Our team of expert cardiac surgeons has extensive experience in open-heart surgery, minimally invasive procedures, and more. 2. Diagnosis and treatment of heart-related problems: From arrhythmias and high blood pressure to valve disease and congenital heart defects, we offer comprehensive diagnostics and personalized treatment plans. 3. A warm and compassionate environment: We understand that heart concerns can be stressful, so we strive to create a welcoming and supportive atmosphere for our patients and their families. Here are just a few reasons to choose Providence for your heart care: Experienced and dedicated team:** Our doctors, nurses, and staff are all committed to providing the highest quality care. State-of-the-art technology: We utilize the latest advancements in medical technology to ensure the best possible outcomes for our patients. Convenient location: We're easily accessible in New Achimota, Accra, right next to Eddy's Pizza and Highway View Bar. Don't wait to prioritize your heart health! Contact us today at 0208608496 or 0302435388 to schedule an appointment or learn more about our services. In the comments below, tell us what you do to keep your heart healthy! Don't forget to share this post with your loved ones who might benefit from our expertise!","Happy Monday, Ghana! As the week begins, we at Providence Specialist Hospital want to remind you that taking care of your heart is always in season. ❤️ Whether you're an adult facing heart concerns or a parent looking for the best care for your little one, we're here for you. **Here at Providence, we specialize in:** 1. Adult and children's heart surgery: Our team of expert cardiac surgeons has extensive experience in open-heart surgery, minimally invasive procedures, and more. 2. Diagnosis and treatment of heart-related problems: From arrhythmias and high blood pressure to valve disease and congenital heart defects, we offer comprehensive diagnostics and personalized treatment plans. 3. A warm and compassionate environment: We understand that heart concerns can be stressful, so we strive to create a welcoming and supportive atmosphere for our patients and their families. Here are just a few reasons to choose Providence for your heart care: Experienced and dedicated team:** Our doctors, nurses, and staff are all committed to providing the highest quality care. State-of-the-art technology: We utilize the latest advancements in medical technology to ensure the best possible outcomes for our patients. Convenient location: We're easily accessible in New Achimota, Accra, right next to Eddy's Pizza and Highway View Bar. Don't wait to prioritize your heart health! Contact us today at 0208608496 or 0302435388 to schedule an appointment or learn more about our services. In the comments below, tell us what you do to keep your heart healthy! Don't forget to share this post with your loved ones who might benefit from our expertise!",2026-03-13T20:28:34.034831,0,0,0,67,0,0,0,0,0,0,,image,2026-03-13T20:28:47.544656
318,9710f6ea469c9ea4d9252c66a49250be,"Luxury made simple ✨ Transform your walls with TranQ Marble Sheets — waterproof, easy to install, and built for that 5-star finish 💎 Perfect for bathrooms, kitchens & living spaces. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #MarbleSheets #LuxuryHomes #InteriorDesign #GhanaHomes","Luxury made simple ✨ Transform your walls with TranQ Marble Sheets — waterproof, easy to install, and built for that 5-star finish 💎 Perfect for bathrooms, kitchens & living spaces. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #MarbleSheets #LuxuryHomes #InteriorDesign #GhanaHomes",2026-03-13T20:28:33.981512,0,0,0,1800,0,0,0,0,0,0,,image,2026-03-13T20:28:47.544255
317,cb498a73d71ebe8952b2d184460f7f71,"Mega Double Kitchen Sink – Built for Modern Kitchens Premium Double Bowl Kitchen Sink (150 × 46 × 220) Designed for convenience, performance, and durability: • Comes with Two Chopping Boards • Two Pull-Out Faucets for flexible use • Four Strainers for efficient drainage • Strong, durable construction • 5-Year Warranty Guaranteed Promotion Price: 5,500 Cedis Available exclusively at Alanyo Group — Upgrade your kitchen with the complete all-in-one sink solution today. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #KitchenUpgrade #DoubleKitchenSink #ModernKitchen #HomeUpgrade #QualityKitchen #AlanyoGroup #PromoDeal","Mega Double Kitchen Sink – Built for Modern Kitchens Premium Double Bowl Kitchen Sink (150 × 46 × 220) Designed for convenience, performance, and durability: • Comes with Two Chopping Boards • Two Pull-Out Faucets for flexible use • Four Strainers for efficient drainage • Strong, durable construction • 5-Year Warranty Guaranteed Promotion Price: 5,500 Cedis Available exclusively at Alanyo Group — Upgrade your kitchen with the complete all-in-one sink solution today. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #KitchenUpgrade #DoubleKitchenSink #ModernKitchen #HomeUpgrade #QualityKitchen #AlanyoGroup #PromoDeal",2026-03-13T20:28:33.927913,0,0,0,940,0,0,0,0,0,0,https://www.facebook.com/reel/924197490157151/,image,2026-03-13T20:28:47.543699
316,9ba2f9bb56bf7ff93d66291097f98f8c,"Elevate your shower game with our Premium TranQ Shower Set . Experience luxury, style, and comfort every time you step in. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #ShowerGoals #LuxuryLiving #HomeUpgrade #bathroom #blacksheriff #ghana #sanitarywares #twyford #trendingtiles #trendingtiles #twyfordtiles #basin #bathroom #tranQ #showerideas #shower","Elevate your shower game with our Premium TranQ Shower Set . Experience luxury, style, and comfort every time you step in. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza. Sampa valley. #ShowerGoals #LuxuryLiving #HomeUpgrade #bathroom #blacksheriff #ghana #sanitarywares #twyford #trendingtiles #trendingtiles #twyfordtiles #basin #bathroom #tranQ #showerideas #shower",2026-03-13T20:28:33.873627,0,0,0,615,0,0,0,0,0,0,,image,2026-03-13T20:28:47.543286
315,5a1d0cdb6225e5d5918c76113efde106,Teshie well done 👏 Thank you all Ghandour Cosmetics Ltd Eddy's Pizza ROCK ENERGY DRINK - GHANA Gasmilla Clemento Suarez,Teshie well done 👏 Thank you all Ghandour Cosmetics Ltd Eddy's Pizza ROCK ENERGY DRINK - GHANA Gasmilla Clemento Suarez,2026-03-13T20:28:33.810400,0,0,0,116,0,0,0,0,0,0,,image,2026-03-13T20:28:47.542909
314,66794388781470bc782cced70904d76f,"Rust-free. Scratch-resistant. Premium finish. SUS304 Nano Handmade Sink — ₵2,660. SIZE: 100cm by 46cm 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #SUS304Sink #NanoKitchenSink #PremiumKitchenGhana #LuxuryKitchen #GhanaHomes #KitchenUpgrade #HomeImprovementGhana #ModernKitchen #QualityKitchen #AlanyoGroup","Rust-free. Scratch-resistant. Premium finish. SUS304 Nano Handmade Sink — ₵2,660. SIZE: 100cm by 46cm 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #SUS304Sink #NanoKitchenSink #PremiumKitchenGhana #LuxuryKitchen #GhanaHomes #KitchenUpgrade #HomeImprovementGhana #ModernKitchen #QualityKitchen #AlanyoGroup",2026-03-13T20:28:33.747211,0,0,0,58000,0,0,0,0,0,0,https://www.facebook.com/reel/1586825236073419/,image,2026-03-13T20:28:47.542165
313,aeeffe1130cc469310e5dcffb52be468,"🆕 New TranQ Vanity Stock! LED mirror • Faucet • Waste trap • 5-Year Warranty Price :1,980GH ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #LuxuryBathroom #AlanyoGroup","🆕 New TranQ Vanity Stock! LED mirror • Faucet • Waste trap • 5-Year Warranty Price :1,980GH ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #LuxuryBathroom #AlanyoGroup",2026-03-13T20:28:33.683081,0,0,0,2600,0,0,0,0,0,0,,image,2026-03-13T20:28:47.541754
309,02375db3d9d933a80e516b683dffb72b,"Premium Fluted Panels 💰:85GH Size :9ft long 17cm wide ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #blacksheriff #ghana #sanitarywares #flutedpanels #wallpanelling #deco #tranQ #spintexaccra #african #walldecoration #decoration","Premium Fluted Panels 💰:85GH Size :9ft long 17cm wide ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #blacksheriff #ghana #sanitarywares #flutedpanels #wallpanelling #deco #tranQ #spintexaccra #african #walldecoration #decoration",2026-03-13T20:28:33.368187,0,0,0,46000,0,0,0,0,0,0,https://www.facebook.com/reel/2199640287191133/,image,2026-03-13T20:28:47.539884
307,212a8a8a39df7f567e59c58c867b7cf6,Comedy and music night happening this week Saturday 14th December 2019 @ Bustop near Eddy's pizza ring road Accra Ghana by 7pm,Comedy and music night happening this week Saturday 14th December 2019 @ Bustop near Eddy's pizza ring road Accra Ghana by 7pm,2026-03-13T20:28:33.187673,0,0,0,2,0,0,0,0,0,0,,image,2026-03-13T20:28:47.539042
306,c6c1df432fff1e5649035005e3b3fad9,"All-in-one 80cm vanity set with faucets & LED mirror — GH₵1,700. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #GhanaHomes #HomeUpgrade","All-in-one 80cm vanity set with faucets & LED mirror — GH₵1,700. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #GhanaHomes #HomeUpgrade",2026-03-13T20:28:33.128392,0,0,0,8100,0,0,0,0,0,0,https://www.facebook.com/reel/863464283261296/,image,2026-03-13T20:28:47.538641
305,8122ba42c25edd9682470ea4da67e0e6,"New Stock Arrival! Luxury TranQ Vanity with LED mirror, faucet, waste trap & 5-year warranty. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #NewArrival #LuxuryBathroom #AlanyoGroup #GhanaHomes","New Stock Arrival! Luxury TranQ Vanity with LED mirror, faucet, waste trap & 5-year warranty. 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #NewArrival #LuxuryBathroom #AlanyoGroup #GhanaHomes",2026-03-13T20:28:33.065901,0,0,0,1200,0,0,0,0,0,0,,image,2026-03-13T20:28:47.538209
301,5281fcad65495c6e87ca0f24b61c6c66,"Every detail speaks premium — TranQ Vanity. 🔥 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #TranQVanity #BathroomAesthetics #LuxuryBathroom #VanityGoals #BathroomDesign #ModernBathroom #InteriorInspo #HomeDecorGhana #AestheticBathroom #BathroomStyle #VanityInspo #MarbleVibes #LuxuryLiving #BathroomMakeover #AlanyoGroup #TranQBathroom #GhanaHomes #BathroomGoals #DesignInspo","Every detail speaks premium — TranQ Vanity. 🔥 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #TranQVanity #BathroomAesthetics #LuxuryBathroom #VanityGoals #BathroomDesign #ModernBathroom #InteriorInspo #HomeDecorGhana #AestheticBathroom #BathroomStyle #VanityInspo #MarbleVibes #LuxuryLiving #BathroomMakeover #AlanyoGroup #TranQBathroom #GhanaHomes #BathroomGoals #DesignInspo",2026-03-13T20:28:32.820129,0,0,0,6300,0,0,0,0,0,0,,image,2026-03-13T20:28:47.536545
300,9bdfa9c43bcf7fbf3610b4a3fa7af6b0,"This is hotel-level luxury ✨ TranQ double-bowl vanity Now ₵9,500 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #LuxuryBathroom #GhanaHomes #BathroomUpgrade #InteriorGhana","This is hotel-level luxury ✨ TranQ double-bowl vanity Now ₵9,500 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #LuxuryBathroom #GhanaHomes #BathroomUpgrade #InteriorGhana",2026-03-13T20:28:32.756680,0,0,0,4200,0,0,0,0,0,0,https://www.facebook.com/reel/1404582184550136/,image,2026-03-13T20:28:47.535979
299,760f383f60410d593e91ed4b5cedd023,"Modern bathrooms deserve TranQ 🖤 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #BlackVanity #BathroomDesign #GhanaHomes #InteriorGhana #HomeUpgrade","Modern bathrooms deserve TranQ 🖤 🌐 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 : alanyogroup.com ☎️ 𝗛𝗼𝘁𝗹𝗶𝗻𝗲 :+233531978362 📌📌𝗦𝗵𝗼𝘄𝗿𝗼𝗼𝗺 :Weija-Kasoa main road, opposite eddy’s pizza or phastor limited Sampa valley, Accra Ghana 🇬🇭. #TranQ #AlanyoGroup #LuxuryBathroom #BlackVanity #BathroomDesign #GhanaHomes #InteriorGhana #HomeUpgrade",2026-03-13T20:28:32.693778,0,0,0,604,0,0,0,0,0,0,,image,2026-03-13T20:28:47.535470
298,3a7ce645925ac7f11575eb1737a20fc6,"We eat what they eat , this is why Gasmilla the international fisherman is so passionate about sanitation especially keeping the coastal clean. Come join Gasmilla and his team as we clean the communities and take their rubbish for them for free on the 14th of August, we starting with James Town 6 am 10am . And don't forget there's going to be a kenkey party 🥳 Zoomlion Ghana Limited Ghandour Cosmetics Ltd Eddy's Pizza Tampico Ghana Onga Ghana Hook And Line Weku🙏🙏🎣🏊 #YouthEmpowermentProgram #unicycle #unicefgh #wastemanagementcompany #plasticpollution #PlasticPunch #CleanGhana #unpd #WorldBank #plasticfree #ghanaeducationservice #MinistryofTourism #ministryofeducation #MinistryOfCulture #sanitation #SanitationServices #sanitationandwater #WaterIsLife #rubbishbin #rubbishremoval #rubbish #wastemanagement","We eat what they eat , this is why Gasmilla the international fisherman is so passionate about sanitation especially keeping the coastal clean. Come join Gasmilla and his team as we clean the communities and take their rubbish for them for free on the 14th of August, we starting with James Town 6 am 10am . And don't forget there's going to be a kenkey party 🥳 Zoomlion Ghana Limited Ghandour Cosmetics Ltd Eddy's Pizza Tampico Ghana Onga Ghana Hook And Line Weku🙏🙏🎣🏊 #YouthEmpowermentProgram #unicycle #unicefgh #wastemanagementcompany #plasticpollution #PlasticPunch #CleanGhana #unpd #WorldBank #plasticfree #ghanaeducationservice #MinistryofTourism #ministryofeducation #MinistryOfCulture #sanitation #SanitationServices #sanitationandwater #WaterIsLife #rubbishbin #rubbishremoval #rubbish #wastemanagement",2026-03-13T20:28:32.632337,0,0,0,1000,0,0,0,0,0,0,,image,2026-03-13T20:28:47.535060
295,5b29550d3193616a3be1a9c23c8c6e0f,"Ghanaian actress Maame Serwaa spotted at Papa’s Pizza, North Legon, ahead of a new film production contract signing. #tednewsgh #ghana #viral #accra #movie #actress","Ghanaian actress Maame Serwaa spotted at Papa’s Pizza, North Legon, ahead of a new film production contract signing. #tednewsgh #ghana #viral #accra #movie #actress",2026-03-13T20:28:32.415213,0,0,0,157000,0,0,0,0,0,0,,image,2026-03-13T20:28:47.533800
293,e556ddd7aadca28410b98943b9db35be,Christmas no be only rice 😌🍕 Eddy's Pizza🍕 made sure the kids in my hood chopped good and smiled harder. Blessed season 🎄❤️ #fyp #ghanatiktok🇬🇭 #viral #pizza #trendingreelsvideo,Christmas no be only rice 😌🍕 Eddy's Pizza🍕 made sure the kids in my hood chopped good and smiled harder. Blessed season 🎄❤️ #fyp #ghanatiktok🇬🇭 #viral #pizza #trendingreelsvideo,2026-03-13T20:28:32.300343,0,0,0,3400,0,0,0,0,0,0,,image,2026-03-13T20:28:47.532717
291,eb0c3273a8755b18bdbfebcd0fcea514,"Coming from Shiashie? Locate us at Abedi Pele Junction, adjacent Dejoy, directly above Eddy's Pizza, East legon. 👍😊 #Barbershop #accrawedey #ghana","Coming from Shiashie? Locate us at Abedi Pele Junction, adjacent Dejoy, directly above Eddy's Pizza, East legon. 👍😊 #Barbershop #accrawedey #ghana",2026-03-13T20:28:32.173577,0,0,0,38,0,0,0,0,0,0,,image,2026-03-13T20:28:47.531832
290,35ac5937a3d4c6dfe3edeea965e78f6e,Cake Fest 2025 🎂 @buttercreamqueen_ghana @dj_ernie_ @cocktails_ghana @abisfoodlab @mc__dela @mckofidalinton @eddy_acquah @officialokokobioko @1mr_wazza #cakefest #afterparty,Cake Fest 2025 🎂 @buttercreamqueen_ghana @dj_ernie_ @cocktails_ghana @abisfoodlab @mc__dela @mckofidalinton @eddy_acquah @officialokokobioko @1mr_wazza #cakefest #afterparty,2026-03-13T20:28:32.119943,0,0,0,1000,0,0,0,0,0,0,,image,2026-03-13T20:28:47.531419
287,bd17d1014782bdff0cc5a6eebc8dbfde,"The promo is still on! Grab a delicious box of your favorite pizza at any of our branches and get a box for free! We’re ready! Call for delivery 🛵 service around you.... Call: 📞0243927019 Find Eddy's at: *Ring Road, 66 Ring Road Central, Accra *Eddy's Pizza Osu Branch *Eddy's Pizza Dansoman Branch Dansoman High St, Sahara Junction *Eddy's Pizza Adenta Branch Bond's Square, Adenta Barrier *Eddy's Pizza Spintex Branch Sakumono, Opposite Ecobank Sakumono *Eddy's Pizza Kasoa Branch Second bus stop, Kasoa *Eddy's Pizza Haatso Branch 416 Agbogba - Ashongman Rd, Accra *Eddy's Pizza Lapaz Branch Opposite MyBet Africa Shop, Lapaz *Eddy's Pizza East Legon Branch Above Compu Ghana, American House Junction... *Eddy's Pizza Ashaiman Branch *Eddy's Pizza Afienya Branch Afienya, Tema Close to Life International Church Calvary Chapel *Eddy's Pizza Kwashieman Branch On the Kwashieman - Santa Maria Road Close to PCG Trinity Congregation *Eddy's pizza Tema branch *Other Branches..... #promoday #buyandgetonefree#eddyspizzaofficial🍕🍕","The promo is still on! Grab a delicious box of your favorite pizza at any of our branches and get a box for free! We’re ready! Call for delivery 🛵 service around you.... Call: 📞0243927019 Find Eddy's at: *Ring Road, 66 Ring Road Central, Accra *Eddy's Pizza Osu Branch *Eddy's Pizza Dansoman Branch Dansoman High St, Sahara Junction *Eddy's Pizza Adenta Branch Bond's Square, Adenta Barrier *Eddy's Pizza Spintex Branch Sakumono, Opposite Ecobank Sakumono *Eddy's Pizza Kasoa Branch Second bus stop, Kasoa *Eddy's Pizza Haatso Branch 416 Agbogba - Ashongman Rd, Accra *Eddy's Pizza Lapaz Branch Opposite MyBet Africa Shop, Lapaz *Eddy's Pizza East Legon Branch Above Compu Ghana, American House Junction... *Eddy's Pizza Ashaiman Branch *Eddy's Pizza Afienya Branch Afienya, Tema Close to Life International Church Calvary Chapel *Eddy's Pizza Kwashieman Branch On the Kwashieman - Santa Maria Road Close to PCG Trinity Congregation *Eddy's pizza Tema branch *Other Branches..... #promoday #buyandgetonefree#eddyspizzaofficial🍕🍕",2026-03-13T20:28:31.924695,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reel/684174569450758/,image,2026-03-13T20:28:47.530134
286,7fbaaf28aa444b4ffbd6a63d08976817,"His Excellency Kojo Bonsu, Ghana’s ambassador to China and grandfather of Sloane was present at her christening. #TAYKOver23 #babysloane Content creators: @osei_douglas_live @eventbuzzgh @weloveghanaweddings Decor: @ri_styled Makeup: @polkadot_bl Mc: @kabutey_my_mc @eddy_acquah Dj: @wuushman01 Catering: @gingerjean_gh #babygirl #christening","His Excellency Kojo Bonsu, Ghana’s ambassador to China and grandfather of Sloane was present at her christening. #TAYKOver23 #babysloane Content creators: @osei_douglas_live @eventbuzzgh @weloveghanaweddings Decor: @ri_styled Makeup: @polkadot_bl Mc: @kabutey_my_mc @eddy_acquah Dj: @wuushman01 Catering: @gingerjean_gh #babygirl #christening",2026-03-13T20:28:31.863248,0,0,0,14000,0,0,0,0,0,0,,image,2026-03-13T20:28:47.529707
285,f119ea5cc51125dab401be4feb792993,Eddy's pizza,Celebrate Accra mall’s Foodie month at Eddys pizza.🍕🥤🍔🥪🥗 Visit our cozy restaurant with tasty food and drinks that will delight you at cost-efficient rates. Call Now 0503114666 to place your order now #accramall #foodiemonth #eddyspizza,2026-03-13T20:28:31.808348,0,0,0,1800,0,0,0,0,0,0,,image,2026-03-13T20:28:47.529291
