video_id,title,description,channel_id,channel_name,published_at,duration,view_count,like_count,comment_count,tags,thumbnail_url,post_url,scraped_at
P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future!,"AI Expert STUART RUSSELL, exposes the trillion-dollar AI race, why governments won’t regulate, how AGI could replace humans by 2030, and why only a nuclear-level AI catastrophe will wake us up

Professor Stuart Russell O.B.E. is a world-renowned AI expert and Computer Science Professor at UC Berkeley. He holds the Smith-Zadeh Chair in Engineering and directs the Center for Human-Compatible AI, and is also the bestselling author of the book “Human Compatible: AI and the Problem of Control"". 

He explains: 
◼️What the “gorilla problem” reveals about our future under superintelligent AI
◼️How governments are outfunded by Big Tech
◼️Why current AI systems already lie and self-preserve
◼️The radical solution he’s spent a decade building to make AI safe
◼️The myth of ‘pulling the plug’ and why AI won’t be that easy to stop

00:00 You've Been Talking About AI for a Long Time  
02:41 You Wrote the Textbook on AI  
03:16 It Will Take a Crisis to Wake People Up  
05:51 CEOs Staying in the AI Race Despite Risks  
07:51 They Know It's an Extinction-Level Risk  
09:53 What Is Artificial General Intelligence (AGI)?  
12:57 Will We Reach General Intelligence Soon?  
16:13 How Much Is Safety Really Being Implemented  
17:16 AI Safety Employees Leaving OpenAI  
18:01 The Gorilla Problem - The Most Intelligent Species Will Always Rule  
19:21 If There's an Extinction Risk, Why Don't They Stop?  
20:50 Can't We Just Pull the Plug if AI Gets Too Powerful?  
22:36 Can We Build AI That Will Act in Our Best Interests?  
23:57 Are You Troubled by the Rapid Advancement of AI?  
26:36 Do You Have Regrets About Your Involvement?  
27:22 No One Actually Understands How This AI Works  
30:23 AI Will Be Able to Train Itself  
32:11 The Fast Takeoff Is Coming  
34:07 Are We Creating Our Successor and Ending the Human Race?  
38:23 Advice to Young People in This New World  
40:40 How Do You Think AI Would Make Us Extinct?  
42:20 The Problem if No One Has to Work  
45:46 What if We Just Entertain Ourselves All Day  
48:30 Why Do We Make Robots Look Like Humans?  
56:31 What Should Young People Be Doing Professionally?  
59:56 What Is It to Be Human?  
01:03:21 The Rise of Individualism  
01:05:21 Ads  
01:06:26 Universal Basic Income  
01:08:28 Would You Press a Button to Stop AI Forever?  
01:15:01 But Won't China Win the AI Race if We Stop?  
01:18:27 Trump's Approach to AI  
01:18:53 What's Causing the Loss in Middle-Class Jobs  
01:20:49 What Will Happen if the UK Doesn't Join the AI Race?  
01:23:18 Amazon Replacing Their Workers  
01:28:47 Ads  
01:30:41 Experts Agree on Extinction Risk  
01:37:48 What if Aliens Were Watching Us Right Now  
01:39:22 Can We Make AI Systems That We Can Control?  
01:43:01 Are We Creating a God?  
01:47:19 Could There Have Been Advanced Civilisations Before Us?  
01:48:37 What Can We Do to Help?  
01:50:30 You Wrote the Book on AI - Does It Weigh on You?  
01:58:35 What Do You Value Most in Life?  

Follow Stuart:
LinkedIn - https://bit.ly/3",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-12-04T00:00:38-08:00,7446,2371958,43000,8000,,https://i.ytimg.com/vi_webp/P7Y-fynYsgE/maxresdefault.webp,https://www.youtube.com/watch?v=P7Y-fynYsgE,2026-03-18T00:09:20.441858
5oNZIjvO_64,"The Pain Men Hide, And Why It’s Destroying Us: Kobby Kyei || Masterminds Podcast EP27","Men are breaking on the inside, silently.
In this powerful episode of the Masterminds Podcast, Richie Mensah sits with Kobby Kyei, one of Ghana’s most respected digital storytellers and impact advocates, to uncover the truth about male emotional health, invisible battles, and the society that teaches boys to stay silent.

This is not just a conversation, it’s an intervention.

Kobby opens up about purpose, identity, the struggles men hide, and the weight of being “the strong one” that nobody checks on. Rich, raw, and necessary, this episode will make you rethink how you see men, responsibility, and emotional survival.

In this episode, you’ll learn:

Why men are suffering in silence
How society conditions boys to hide pain
The pressure of being the “strong one”
The emotional cost of responsibility
Why purpose can save your life
The role of storytelling in healing communities
How Kobby Kyei transformed pain into impact

Chapters
0:00 – Introduction
2:37 – Growing Up Around Pain & Humanity
6:42 – Why He Left Entertainment for Impact
11:01 – Finding Purpose Over Popularity
22:02 – Boys’ Lives Matter: The Movement Explained
33:26 – What Men Go Through in Silence
41:22 – How We Fail Men at Home & in Society
57:22 – Kobby’s Final Message to the Youth

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-12-03T01:00:16-08:00,3688,2997,135,29,,https://i.ytimg.com/vi/5oNZIjvO_64/maxresdefault.jpg,https://www.youtube.com/watch?v=5oNZIjvO_64,2026-03-18T10:22:27.459302
xDQyLnNAXr4,Secret Service Agent: How To Stay In Control When Someone Is Trying To Manipulate You!,"Ex-Secret Service interrogator DESMOND O’NEILL reveals the 4-step formula for difficult conversations, how to decode narcissism, the secret to communication and real connection - AND debunks the biggest myths about interrogation!

Desmond O’Neill is a former special agent for the US Secret Service with over 30 years of experience in negotiation and interrogation. He has worked for the High-Value Detainee Interrogation Group (HIG) training and conducting research on interrogation, and is a co-instructor for the online platform ‘Beyond Bulletproof’, covering influence, communication, and confidence.

He explains:
◼️Why you should never label someone a narcissist
◼️The No.1 habit silently ruining your communication
◼️Why “me me me” syndrome is sabotaging your relationships
◼️How gaslighting really works, and how to shut it down fast
◼️Why your brain lies to you when emotions take over

You can learn more about ‘Beyond Bulletproof’, here: https://bit.ly/43SKyMW 

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Buy The Diary Of A CEO book here - https://smarturl.it/DOACbook 
◼️The 1% Diary is back - limited time only: https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Second Edition): https://g2ul0.app.link/f31dsUttKKb 
◼️Get email updates - https://bit.ly/diary-of-a-ceo-yt 
◼️Follow Steven - https://g2ul0.app.link/gnGqL4IsKKb 

Sponsors:
Adobe - https://Adobe.Ly/OneBetter  
Rubrik: To learn more, head to https://rubrik.com 
Function Health: https://Functionhealth.com/DOAC to sign up for $365 a year. One dollar a day for your health.",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-12-01T00:01:15-08:00,4884,1128301,24000,1500,,https://i.ytimg.com/vi_webp/xDQyLnNAXr4/maxresdefault.webp,https://www.youtube.com/watch?v=xDQyLnNAXr4,2026-03-18T00:09:47.381903
FV6s5jrqypM,You’re Stressed Because You’re Focusing on the Wrong Things || Masterminds Podcast EP26,"Most of the stress in your life isn’t coming from your problems, it’s coming from your focus.

In this episode of the Masterminds Podcast, Richie Mensah breaks down the Circle of Influence, a powerful mindset framework that shows why so many people feel overwhelmed, anxious, and stuck… even when they’re working hard.

If you’ve been worrying about things you can’t control, trying to fix situations that are out of your hands, or wasting emotional energy on issues that don’t move your life forward, this episode will reset your entire approach to stress and success.

In this episode, you’ll learn:

Why stress often comes from focusing on things outside your control
How the 3 Circles (Concern, Influence, Control) shape your daily life
How to redirect your energy toward what actually makes you stronger
Why obsession with news, online drama, and other people drains you
How successful people control their peace by controlling their focus
How to shrink your Circle of Concern and expand your Circle of Influence
The mindset shift that instantly reduces overwhelm

Chapters
00:00 – Intro
00:57 – You’re Trying to Fix Things You Can’t Control
01:26 – The 3 Circles Explained
02:47 – Your Real Power: The Circle of Control
03:55 – Stop Wasting Energy on Things That Don’t Matter
05:22 – How Influence Actually Works 
08:40 – The Drama That’s Draining Your Life
13:55 – The Illness That Forced Richie to Change

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-11-30T04:00:25-08:00,1064,1432,76,14,,https://i.ytimg.com/vi_webp/FV6s5jrqypM/maxresdefault.webp,https://www.youtube.com/watch?v=FV6s5jrqypM,2026-03-18T10:22:36.170700
BFU1OCkhBwo,AI Expert: Here Is What The World Looks Like In 2 Years! Tristan Harris,"Ex-Google Insider and AI Expert TRISTAN HARRIS reveals how ChatGPT, China, and Elon Musk are racing to build uncontrollable AI, and warns it will blackmail humans, hack democracy, and threaten jobs…by 2027.

Tristan Harris is a former Google design ethicist and leading voice from Netflix’s The Social Dilemma. He is also co-founder of the Center for Humane Technology, where he advises policymakers, tech leaders, and the public on the risks of AI, algorithmic manipulation, and the global race toward AGI.

Please consider sharing this episode widely. Using this link to share the episode will earn you points for every referral, and you’ll unlock prizes as you earn more points: https://doac-perks.com/

He explains:
◼️How AI could trigger a global collapse by 2027 if left unchecked
◼️How AI will take 99% of jobs and collapse key industries by 2030
◼️Why top tech CEOs are quietly meeting to prepare for AI-triggered chaos
◼️How algorithms are hijacking human attention, behavior, and free will
◼️The real reason governments are afraid to regulate OpenAI and Google

00:00 Intro  
02:21 I Predicted the Biggest Change In History 
07:48 Social Media Created the Most Anxious and Depressed Generation  
13:09 Why AGI Will Displace Everyone  
15:50 Are We Close to Getting AGI?  
17:12 The Incentives Driving Us Toward a Future We Don't Want  
19:58 The People Controlling AI Companies Are Dangerous  
23:18 How AI Workers Make AI More Efficient  
24:24 The Motivations Behind the AI Moguls  
29:21 Elon Warned Us for a Decade — Now He's Part of the Race  
34:39 Are You Optimistic About Our Future?  
37:58 Sam Altman's Incentives  
38:46 AI Will Do Anything for Its Own Survival  
46:18 How China Is Approaching AI  
48:15 Humanoid Robots Are Being Built Right Now  
52:05 What Happens When You Use or Don't Use AI  
55:34 We Need a Transition Plan or People Will Starve  
01:01:10 Ads  
01:02:11 Who Will Pay Us When All Jobs Are Automated?  
01:05:35 Will Universal Basic Income Work?  
01:09:23 Why You Should Only Vote for Politicians Who Care About AI  
01:11:18 What Is the Alternative Path?  
01:15:12 Becoming an Advocate to Prevent AI Dangers  
01:17:35 Building AI With Humanity's Interests at Heart  
01:20:05 Your ChatGPT Is Customised to You  
01:21:22 People Using AI as Romantic Companions  
01:23:05 AI and the Death of a Teenager  
01:25:42 Is AI Psychosis Real?  
01:31:48 Why Employees Developing AI Are Leaving Companies  
01:33:04 Ads  
01:43:30 What We Can Do at Home to Help With These Issues  
01:52:22 AI CEOs and Politicians Are Coming  
01:56:21 What the Future of Humanoid Robots Will Look Like  


Follow Tristan:
X - https://bit.ly/3LTVLqy 
Instagram - https://bit.ly/3M0cHeW 

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Be the first to hear about Steven's new book - https://bit.ly/jfdi-doac 
◼️Shop the 1% Diary - https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Third Edition) - https://g2ul0.app.link/f31dsUttKKb 
◼️",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-11-27T00:00:26-08:00,8540,4432021,110000,16000,,https://i.ytimg.com/vi_webp/BFU1OCkhBwo/maxresdefault.webp,https://www.youtube.com/watch?v=BFU1OCkhBwo,2026-03-18T00:10:13.066037
AKNOmVfVUU8,The Woman Behind Ghana’s Biggest Shows: Afeafa Nfojoh’s Untold Story | | Masterminds Podcast EP25,"She’s the force behind some of Ghana’s most iconic productions, from reality shows to live events to the moments that shaped our entertainment culture.
But her real story? Many people have never heard it.

In this episode of the Masterminds Podcast, Richie Mensah sits down with Afeafa Nfojoh, one of Ghana’s most respected television and live-show producers.
From growing up in Obuasi, dreaming beyond her environment, walking into Charterhouse without connections, to becoming the beloved leader creators admire, this is the real story of passion, discipline, and heart.

Afeafa opens up about the unique pressures women face in the media space, why positivity is her greatest weapon, how she leads teams with love not fear, and the mindset it takes to thrive behind the camera.

This is a masterclass in resilience, excellence, leadership, and purpose.

In this episode, you’ll learn:

How Afeafa entered the industry with no connections
The real work behind Ghana’s biggest TV shows and events
Why discipline and positivity are her superpowers
How she leads teams with trust, empathy, and high standards
What it takes to excel as a woman in a tough industry
Why creativity requires heart, humility, and constant learning
How to stay grounded while producing at the highest level

Chapters
0:00 – Introduction
2:22 – Meet Afeafa Nfojoh
8:18 – Growing up, Obuasi roots & discovering a love for events
10:21 – From NAFTI to attachment & first big industry mentor
15:13 – Stop this connection business
31:21 – Production disasters, cameras not rolling & always having Plan B
37:45 – The Irony Q40 story
54:23 – Managing “drama” talents with empathy & communication
1:00:25 – From doer to leade

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-11-26T04:00:19-08:00,4657,3445,104,20,,https://i.ytimg.com/vi_webp/AKNOmVfVUU8/maxresdefault.webp,https://www.youtube.com/watch?v=AKNOmVfVUU8,2026-03-18T10:22:42.197137
KVXnVe8eOkM,Insulin Doctor: This Is The First Sign Of Dementia! The Shocking Link Between Keto & Brain Decline!,"No.1 Keto Doctor DR. ANNETTE BOSWORTH reveals how to reverse insulin resistance, cut belly fat, avoid early dementia, why eating late spikes glucose, and the sardine-only reset for ketosis.

Dr Annette Bosworth, commonly known as Dr Boz, is an internal medicine doctor with over 2 decades of experience, who helps reverse medical problems through healthy Keto living. She educates the audience on her YouTube platform ‘Dr Boz’ and is the bestselling author of several books, including, ‘KetoCONTINUUM: Consistently Keto Diet for Life’. 

She explains:
◼️How keto done wrong can actually damage your brain
◼️The fastest way to generate ketones and reduce inflammation
◼️Why breakfast is the most dangerous meal for insulin resistance
◼️The simple test that tells you if your brain is running on fat or sugar
◼️The science behind the “Dr. Boz Ratio” and how it predicts healing

00:00 Intro
02:03 What Made You Who You Are Today?
03:10 Modern Medicine: Fixing vs Preventing
04:04 Predicting Chronic Illness a Decade in Advance
08:16 Best Time of Day to Eat for Health
12:52 The Biggest Issue With Insulin Resistance
14:14 Warning Signs of Excess Insulin
18:22 Do You Have Skin Tags Or Hairless Toes?
20:29 How Keto Helped My Patients Reverse Grey Hair
21:26 How to Measure Your Ketone Levels Accurately
23:01 Key Benefits of Being in Ketosis
25:06 Brain Differences on a Keto Diet vs Standard Diet
27:25 How Long Did It Take Annette to Reach Ketosis?
31:01 Can You Lift Weights on Keto?
32:25 Improved Strength and Power on Keto
34:03 Can Keto Help With Neurodegenerative Diseases?
38:26 Testing Steve's Ketones and Blood Sugar
40:53 Testing Dr. Boz's Ketones
42:24 How Cortisol Affects Your Metabolism
43:28 Testing Jack’s Ketone Levels
45:00 Do You Need to Fully Cut Carbs?
46:14 My Mum’s Cancer Journey With Keto
47:19 12 Steps to Stay Consistently in Ketosis
51:20 The Difference Between Men and Women on Keto
54:36 Sardines Challenge: A Keto Kickstart
57:18 What Macros You Need to Get Into Ketosis
57:54 Keto Grocery List Essentials
59:02 What About Net Carbs on Keto?
59:22 30 Days of Eating Only Sardines: What Happened
1:02:45 Does High Fat Affect the Gut Microbiome?
1:06:43 Is Your Microbiome Diverse Enough on Keto?
1:07:23 The Role of Vitamin D in Health
1:08:20 Lowering Insulin to Improve Vitamin D Levels
1:09:36 Ads
1:10:30 The Importance of Magnesium on Keto
1:11:30 The Role of Omega-3 Fatty Acids
1:11:41 Should You Take Exogenous Ketones?
1:12:11 Exogenous vs Naturally Produced Ketones
1:14:19 Putting My Mum on Keto During Cancer
1:20:27 Can Keto Reverse Cancer?
1:22:42 What Is Methylene Blue?
1:24:34 Should You Take Creatine?
1:26:48 Natural Alternatives to GLP-1 Drugs
1:28:42 How to Stop Food Cravings Effectively
1:31:32 Keeping People Motivated on Their Health Journey
1:32:44 Ads
1:34:55 They Tried to Sue Me for Fraud
1:46:41 Finding Inner Peace During Stressful Times

Independent research: https://stevenbartlett.com/wp-content/uploads/2025/11/DOAC-Dr-Annette-Bosworth",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-11-24T00:00:31-08:00,6698,3961195,122000,9500,,https://i.ytimg.com/vi/KVXnVe8eOkM/maxresdefault.jpg,https://www.youtube.com/watch?v=KVXnVe8eOkM,2026-03-18T00:10:41.041592
yefz3fwO3go,Stop Chasing Happiness. It’s Making You Miserable | | Masterminds Podcast EP24,"Everyone is looking for happiness, but the more we chase it, the further it runs. This episode breaks down the Backwards Law: the idea that trying too hard to feel good actually makes you feel worse.

In this solo Masterminds episode, Richie Mensah dives into why so many people feel stuck, restless, and unfulfilled, not because life is bad, but because they’re chasing the wrong things. This is a conversation about acceptance, meaning, value, and building a life that feels good from the inside out.

In this episode, you’ll learn:

Why chasing happiness creates anxiety and emptiness
The Backwards Law and how it applies to your daily life
Why “more” never feels like enough
The trap of chasing money, validation, and pleasure
How acceptance creates peace and clarity
The mindset that leads to real, lasting happiness

Timestamps:
00:00 – Intro
01:12 – Why Wanting Something Too Badly Pushes It Away
06:08 – Acceptance: The Real Path to Peace
09:25 – Why the Pursuit of Happiness Leads to Suffering
12:04 – The Hedonic Treadmill & the Illusion of “More”
18:45 – Value Over Happiness: Focus on Becoming, Not Getting
21:33 – The Peace That Comes When You Let Go
23:55 – Final Thoughts: Happiness Happens When You Stop Chasing It

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-11-23T04:02:00-08:00,1563,2051,99,15,,https://i.ytimg.com/vi_webp/yefz3fwO3go/maxresdefault.webp,https://www.youtube.com/watch?v=yefz3fwO3go,2026-03-18T10:22:49.234220
5sCGZAcXKWg,Kevin Hart: They're Lying To You About How To Become A Millionaire! I Was Doing 28 Sets A Weekend!,"No.1 Comedy Icon KEVIN HART reveals how he built a billion-dollar career on $25, slept in a hallway, overcame failure, and turned standup stress into global Hollywood success.

Kevin Hart is a world-renowned comedian, actor, producer, and Founder of Hartbeat, a global, multi-platform entertainment company. He is the author of bestselling books such as, ‘It Will All Work Out: The Freedom of Letting Go’, and features in the upcoming Netflix comedy special, KEVIN HART: ACTING MY AGE. 

He explains:
◼️What 13 years of rejection taught him about leadership and success
◼️How masculinity and discipline helped him overcome stress and self-doubt
◼️Why most people never make it in Hollywood, and how he did
◼️The moment he realized comedy wasn’t a dream, but was a business
◼️How growing up around crime shaped his ambition

00:00 Intro
02:47 What Made You Who You Are Today?
03:29 There's No Success Without Failure
04:04 What Were You Like as a Kid?
06:45 I Didn’t Grow Up with My Dad at Home
09:57 The Biggest Lesson I Learned from My Mother
15:09 I Thought My Future Was in a Shoe Store
16:34 The Proposition That Changed My Life
22:40 13 Years of Struggle & Failures to Reach the Top
27:04 How I Got Into Business & Business Development
29:31 The Importance of Not Quitting
31:54 Advice to Young People
38:21 The One Moment I Knew Things Would Change Forever
40:31 It Took 13 Years to Make It
45:25 The Deep Expertise That Allows You to Succeed
47:37 Be Comfortable with Coming Across as Stupid
53:18 Seeing Behind the Curtains
59:12 How Much About Business Is About People?
1:02:34 The Importance of Communication in Business
1:04:50 How Do You Know Who to Trust in Business?
1:10:24 What's the Cost of Success?
1:18:05 Kevin Hart Show: Acting My Age
1:19:29 The Men's Crisis
1:20:54 What Does It Take to Be a Good Man?
1:26:19 What’s the Best Advice You Got as an Adult?
1:27:56 One More Thing About What's Happening with Men
1:30:19 Is There a Cost for Your Family?

Follow Kevin:
Instagram - https://bit.ly/4pgdUND
X - https://bit.ly/4i60W2I 
Facebook - https://bit.ly/4peILtW 
LOL! Network - https://bit.ly/43rS1T1

Kevin’s Netflix Comedy Special ‘KEVIN HART: ACTING MY AGE’ releases globally on Monday, November 24, 2025. He reflects on the trials and triumphs of his 40s,
managing family dynamics, and embracing the wisdom of aging.

You can purchase Kevin’s book, ‘It Will All Work Out: The Freedom of Letting Go', here: https://amzn.to/4jgTdiP

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Be the first to hear about Steven's new book - https://bit.ly/jfdi-doac 
◼️Shop the 1% Diary - https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Third Edition) - https://g2ul0.app.link/f31dsUttKKb 
◼️Get email updates - https://bit.ly/diary-of-a-ceo-yt 
◼️Follow Steven - https://g2ul0.app.link/gnGqL4IsKKb 

Sponsors:
Plaud - https://www.plaud.ai/pages/steven use DOAC22 for $10 off Note and NotePin or https://amzn.to/47ahktN   
Stan Store - https://st",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-11-20T00:00:07-08:00,5793,2385161,55000,3100,,https://i.ytimg.com/vi_webp/5sCGZAcXKWg/maxresdefault.webp,https://www.youtube.com/watch?v=5sCGZAcXKWg,2026-03-18T00:11:09.531662
KfmcIY30Rzo,Networking Is NOT What You Think: Peace Hyde Exposes the Truth || Masterminds Podcast EP23,"Quick note before we begin:
We apologize for the audio challenges in this episode.
The value in this conversation was too important not to share.
Thank you for your understanding and grace.

Most people think networking is about collecting contacts, but real networking is about relevance, authenticity, and purpose.

In this episode of the Masterminds Podcast, Richie Mensah sits down with Peace Hyde, the global head of digital media & partnerships at Forbes Africa, creator of Netflix’s “Young, Famous & African,” and one of the most influential voices on the continent.

Peace breaks down the real truth behind networking:
why most people do it wrong, why some relationships change your entire life,
and how one ride with a stranger completely altered her destiny.

This conversation is powerful, emotional, and full of practical lessons on becoming the kind of person people want to connect with, support, and elevate.

In this episode, you’ll learn:

Why most people network the wrong way
The difference between relevance and proximity
How to build authentic relationships that elevate your life
Why character is more valuable than contacts
How one moment of kindness changed Peace’s entire journey
The mindset required to attract the right people into your life
What real networking looks like in Africa and globally

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-11-19T01:00:35-08:00,3927,5516,168,28,,https://i.ytimg.com/vi/KfmcIY30Rzo/maxresdefault.jpg,https://www.youtube.com/watch?v=KfmcIY30Rzo,2026-03-18T10:23:02.977124
qxxnRMT9C-8,World No.1 Sleep Expert: Magnesium Isn’t Helping You Sleep! This Habit Increases Heart Disease 57%!,"Dr Matthew Walker is a Professor of Neuroscience and Psychology at the University of California, Berkeley, and one of the world’s leading experts on sleep science, with over 20 years of research. He is host of The Matt Walker Podcast and bestselling author of ‘Why We Sleep: The New Science of Sleep and Dreams’. 

He explains:
◼️The shocking link between poor sleep timing and increased cancer risk
◼️How alcohol and caffeine silently sabotage deep sleep and mental performance
◼️Why screen time and light exposure before bed are secretly rewiring your brain
◼️How “sleep banking” before stress, travel, or work sprints can boost resilience
◼️Why parents, professionals, and athletes all need radically different sleep strategies

Enjoyed the episode? Share it using this link and get points for every referral: https://doac-perks.com

00:00 Intro
02:20 Sleep Changes Your DNA
04:48 The Stigma Around Sleep and Laziness
08:29 What's Stopping People From Sleeping?
10:45 The Shocking Link Between Weekend Sleep-Ins and Heart Disease
14:35 New Research: Sleep Banking for Low-Sleep Periods
16:11 Boost Cognitive Performance With This Sleep Hack
19:01 3 Ways to Instantly Improve Sleep Quality
20:29 It's Not Blue Light That's Keeping You Awake
21:48 Melatonin Doesn’t Make You Sleep – Here's What It Does
24:15 How Much Melatonin Is Right?
25:41 The 1% With a Nocturnal Clock Who Can't Sleep Until 3 AM
27:12 Is Melatonin Really the Magic Sleep Pill?
30:19 The Trade-Offs of Sleep Medication
34:51 The Key to a Digital Detox
35:32 The 4 Macros of Good Sleep: QQRT
36:49 The Minimum Sleep Needed to Stay Alive
42:35 How Sleep Regularity Predicts Life Expectancy
46:37 Try This 7-Day Sleep Enhancer Challenge
53:11 How to Tell If Your Room Is Dark Enough for Sleep
01:00:50 Why Counting Sheep Doesn’t Work
01:02:44 The Better Alternative to Counting Sheep
01:04:23 Magnesium for Sleep: Does It Really Work?
01:11:34 Ads
01:13:20 How REM Sleep Works and How to Maximize It
01:20:17 Why REM Sleep Is Important
01:21:54 Entering a 'Psychosis' State During Dreams
01:24:51 Rewriting Trauma Through Dream Healing
01:30:58 Nightmares as a Warning Sign for Mental Health
01:35:55 REM Sleep Is Like Group Therapy for Memories
01:39:17 Ads
01:41:04 The Dystopian Future: Superhumans Who Sleep Only 6 Hours
01:45:04 Could Humans Be Engineered to Sleep Less?
01:50:06 Why You Crave Junk Food When Underslept
01:54:23 A New Drug That Could Help With Insomnia
02:03:37 What Did Success Bring You?
02:07:20 I Didn’t Believe in Finding “The One”
02:28:54 The Future of AI and Sleep

Follow Dr Matthew:
X - https://bit.ly/4oIRpAY
Instagram - https://bit.ly/49OgFB4
Podcast - https://bit.ly/489MJhA 

You can purchase Dr Matthew’s book, ‘Why We Sleep’, here: https://amzn.to/4pbpp8n

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Be the first to hear about Steven's new book - https://bit.ly/jfdi-doac 
◼️Shop the 1% Diary - https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Thi",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-11-17T00:01:07-08:00,8246,1717166,44000,4000,,https://i.ytimg.com/vi_webp/qxxnRMT9C-8/maxresdefault.webp,https://www.youtube.com/watch?v=qxxnRMT9C-8,2026-03-18T00:11:37.179031
